timestamp,Right_Heel,Right_Middle,Right_Top
1734602838.5570564,31,28,58
1734602838.6775157,33,64,82
1734602838.797586,0,159,10
1734602838.8523324,395,510,0
1734602838.9171813,0,262,412
1734602838.9772117,178,337,1392
1734602839.0367544,0,131,3806
1734602839.0932388,0,674,3696
1734602839.1545618,87,0,118
1734602839.2190356,142,0,165
1734602839.2765412,209,70,222
1734602839.3231003,176,16,185
1734602839.3957148,109,6,154
1734602839.4435534,64,65,98
1734602839.517255,421,0,448
1734602839.5758007,2416,0,2093
1734602839.6946583,0,145,0
1734602839.7603564,3,0,91
1734602839.8178892,14,0,94
1734602839.8787322,16,17,75
1734602839.9304278,32,128,4
1734602839.9961753,65,151,4
1734602840.0592737,126,0,126
1734602840.1755178,86,96,98
1734602840.23718,52,272,75
1734602840.2890835,34,278,60
1734602840.3589506,0,276,1
1734602840.415527,0,225,16
1734602840.4765003,25,119,14
1734602840.539166,81,0,0
1734602840.5438452,128,0,2
1734602840.5951068,122,0,0
1734602840.774819,147,175,6
1734602840.8436234,131,170,0
1734602840.8992238,69,106,193
1734602840.9590347,0,314,0
1734602841.0172079,96,0,163
1734602841.075662,50,0,128
1734602841.137218,53,0,112
1734602841.254012,117,79,145
1734602841.3178482,194,0,201
1734602841.378199,259,0,248
1734602841.4260287,213,0,215
1734602841.4980102,416,0,361
1734602841.557872,59,115,11
1734602841.6175811,166,325,0
1734602841.6770043,336,329,0
1734602841.7337906,271,288,0
1734602841.7959511,332,334,0
1734602841.8567836,251,291,0
1734602841.9090548,341,382,0
1734602841.974202,334,368,0
1734602842.0362003,268,307,0
1734602842.1549637,219,278,0
1734602842.293275,0,640,3536
1734602842.3373609,0,148,3822
1734602842.3973684,0,163,3866
1734602842.45724,0,415,38
1734602842.51882,101,179,141
1734602842.5762565,0,73,32
1734602842.6370747,217,223,229
1734602842.6922646,55,80,83
1734602842.757609,98,89,117
1734602842.8166347,130,144,144
1734602842.938591,9,0,49
1734602842.9970784,208,0,183
1734602843.057138,787,0,732
1734602843.18014,0,48,0
1734602843.238187,563,567,493
1734602843.297197,0,141,21
1734602843.3576128,0,147,17
1734602843.4166176,266,295,254
1734602843.4772902,0,57,38
1734602843.537969,115,149,123
1734602843.5979095,123,147,129
1734602843.7171588,64,106,39
1734602843.7745638,0,172,0
1734602843.904316,0,626,3658
1734602843.9583542,0,187,78
1734602844.0011437,0,0,144
1734602844.0810137,226,0,262
1734602844.196266,109,0,175
1734602844.3229907,0,0,21
1734602844.3771544,160,85,176
1734602844.434627,134,113,158
1734602844.5554433,603,0,634
1734602844.5564954,658,0,594
1734602844.6178782,90,162,128
1734602844.7380247,355,385,326
1734602844.8571322,121,126,134
1734602844.9173305,217,163,219
1734602844.977254,80,75,112
1734602845.0381224,0,90,18
1734602845.096048,64,155,82
1734602845.1573226,0,110,36
1734602845.215855,0,155,34
1734602845.398699,302,374,278
1734602845.4578285,0,82,66
1734602845.517419,144,87,167
1734602845.575695,123,129,148
1734602845.6363041,0,32,46
1734602845.6978528,51,0,87
1734602845.7472513,112,0,139
1734602845.8167033,80,53,102
1734602845.8738039,80,55,106
1734602845.997111,107,50,130
1734602846.0570455,639,0,575
1734602846.1182256,496,0,385
1734602846.1772892,117,0,91
1734602846.2331998,77,0,57
1734602846.296043,144,193,146
1734602846.3562465,0,0,17
1734602846.4174447,0,78,12
1734602846.5319102,129,80,122
1734602846.6573856,80,138,80
1734602846.717092,0,156,14
1734602846.777425,0,201,0
1734602846.8306427,0,266,0
1734602846.8984094,0,272,15
1734602846.9578755,81,194,95
1734602847.0111325,115,103,125
1734602847.1313987,106,107,116
1734602847.2040315,0,0,16
1734602847.3210971,140,106,156
1734602847.435671,48,52,82
1734602847.5039701,0,0,4
1734602847.5572634,16,21,51
1734602847.6167173,19,64,47
1734602847.6738784,3,55,38
1734602847.73994,207,0,225
1734602847.7975419,253,105,244
1734602847.8579218,0,52,0
1734602847.9151099,277,129,272
1734602847.9811532,32,84,79
1734602848.0352263,8,80,54
1734602848.097931,203,162,214
1734602848.1457381,188,50,183
1734602848.216624,291,77,275
1734602848.2779653,121,180,131
1734602848.3349245,64,195,84
1734602848.3970752,164,167,178
1734602848.4564486,0,0,2713
1734602848.5176492,0,103,3776
1734602848.575699,0,106,3791
1734602848.6360204,0,54,3798
1734602848.6843166,0,71,42
1734602848.8112714,0,0,30
1734602848.9397783,0,0,34
1734602848.9979892,10,67,64
1734602849.0508728,54,142,94
1734602849.1181715,150,0,174
1734602849.1774569,112,33,138
1734602849.2382226,1328,0,1185
1734602849.298101,0,267,31
1734602849.3572862,604,526,537
1734602849.4110587,0,69,0
1734602849.477418,0,0,74
1734602849.5336957,0,0,6
1734602849.5942068,51,0,128
1734602849.6544414,157,16,212
1734602849.7206936,97,232,177
1734602849.722076,0,91,0
1734602849.837101,138,218,166
1734602849.898305,1135,970,0
1734602850.012645,0,26,3765
1734602850.0776763,0,26,3777
1734602850.1379104,0,0,3843
1734602850.1976173,85,0,144
1734602850.2579007,29,0,80
1734602850.3781438,128,70,165
1734602850.494575,0,0,17
1734602850.5588336,317,0,306
1734602850.6107807,210,0,222
1734602850.7343037,0,1301,29
1734602850.7980237,767,611,673
1734602850.915781,480,239,461
1734602851.038101,0,66,0
1734602851.0881712,147,204,164
1734602851.154887,23,33,89
1734602851.2151394,14,160,43
1734602851.2826967,0,93,26
1734602851.3373024,0,144,0
1734602851.396258,6,183,0
1734602851.457322,0,117,3810
1734602851.5003042,0,175,3811
1734602851.5798738,0,0,3872
1734602851.6280951,288,0,304
1734602851.6974697,213,0,237
1734602851.7533436,146,0,213
1734602851.8189,32,0,80
1734602851.8753633,78,0,114
1734602851.9381897,163,16,180
1734602851.99712,83,59,112
1734602852.0527968,445,0,416
1734602852.1176677,1583,0,1485
1734602852.175617,400,182,368
1734602852.2308373,0,210,0
1734602852.2953358,0,121,0
1734602852.3575275,0,341,0
1734602852.4158056,0,49,0
1734602852.4772103,0,144,0
1734602852.533423,129,155,117
1734602852.5982583,120,122,121
1734602852.6488607,0,169,16
1734602852.7132819,0,105,0
1734602852.7803166,0,561,3517
1734602852.8373365,0,48,3824
1734602852.8927946,0,0,3845
1734602852.9578862,0,16,97
1734602853.0180707,30,102,64
1734602853.0776422,0,62,1
1734602853.1370852,43,58,79
1734602853.1968699,0,23,38
1734602853.3112588,0,13,0
1734602853.3789172,144,0,159
1734602853.4345505,112,0,148
1734602853.499561,273,355,331
1734602853.5572646,339,182,313
1734602853.6172307,0,273,0
1734602853.6604447,0,230,16
1734602853.740195,0,190,14
1734602853.7950041,142,255,158
1734602853.8504019,0,158,0
1734602853.917127,32,279,11
1734602853.9821594,173,97,160
1734602854.0325236,32,91,51
1734602854.0972812,844,649,0
1734602854.155408,921,871,0
1734602854.2149837,0,20,2850
1734602854.2761343,0,0,3809
1734602854.3375802,0,0,3930
1734602854.3954897,98,0,154
1734602854.4563131,0,0,56
1734602854.5154624,101,0,145
1734602854.5775378,128,16,161
1734602854.6384332,45,16,85
1734602854.698253,0,105,36
1734602854.7576568,112,67,130
1734602854.8092327,797,0,720
1734602854.8778946,551,0,506
1734602854.93845,313,448,309
1734602854.99901,0,368,0
1734602855.0552115,0,380,0
1734602855.1171784,0,112,0
1734602855.177978,52,0,81
1734602855.237131,213,127,209
1734602855.2981777,56,64,75
1734602855.3557324,61,98,82
1734602855.419798,63,94,87
1734602855.4727817,0,16,29
1734602855.5372434,60,5,118
1734602855.5979025,0,0,3727
1734602855.657869,0,38,3821
1734602855.7172525,64,0,198
1734602855.777057,0,23,91
1734602855.7780077,0,0,48
1734602855.894987,13,22,64
1734602855.95699,98,80,149
1734602856.0172985,108,108,145
1734602856.0779893,49,32,84
1734602856.1372292,0,173,16
1734602856.2579427,0,394,0
1734602856.3824484,0,84,0
1734602856.4400225,1196,1451,1007
1734602856.4970572,981,880,1062
1734602856.5567174,0,29,0
1734602856.6185164,75,64,91
1734602856.6773653,32,0,64
1734602856.7369065,379,223,342
1734602856.7949386,208,117,240
1734602856.856586,0,37,80
1734602856.9158924,0,0,3791
1734602856.9770677,0,5,3803
1734602857.0391839,99,2,240
1734602857.0919406,0,91,87
1734602857.1598947,0,0,37
1734602857.2031834,0,0,21
1734602857.2739258,107,0,143
1734602857.3978696,147,99,150
1734602857.4565175,220,173,211
1734602857.5147665,132,102,165
1734602857.5775807,1203,0,1071
1734602857.6351478,1,358,38
1734602857.6922617,0,454,0
1734602857.824395,0,4,0
1734602857.8775008,0,289,0
1734602857.9373174,0,41,0
1734602857.9961042,0,0,0
1734602858.058096,35,35,60
1734602858.1176205,1951,1408,0
1734602858.1768398,297,354,0
1734602858.2380857,0,64,3719
1734602858.2979448,0,0,3817
1734602858.3577938,395,306,446
1734602858.4183178,178,186,207
1734602858.4777327,51,61,86
1734602858.5340462,123,106,144
1734602858.599939,36,93,48
1734602858.6573465,0,97,0
1734602858.7178729,23,0,41
1734602858.7776225,336,0,304
1734602858.8361082,1151,0,981
1734602858.8956056,1311,107,1249
1734602858.9565747,0,1533,19
1734602858.9603088,309,201,299
1734602859.077483,182,44,188
1734602859.1378279,464,470,416
1734602859.1953425,371,461,341
1734602859.2592177,0,144,0
1734602859.3152683,41,72,0
1734602859.3738034,186,155,0
1734602859.4382098,2021,1824,0
1734602859.4974587,1744,1582,0
1734602859.5580404,0,0,3755
1734602859.6163917,0,33,3827
1734602859.6764507,0,114,135
1734602859.7301984,151,161,169
1734602859.7966313,0,26,10
1734602859.849722,0,39,16
1734602859.9160519,70,106,96
1734602859.9798465,7,66,33
1734602860.037632,87,0,99
1734602860.1517043,867,0,785
1734602860.2161195,688,0,784
1734602860.2799695,293,224,279
1734602860.3355277,499,423,450
1734602860.3973043,0,0,0
1734602860.4500453,405,643,353
1734602860.5160427,17,415,0
1734602860.5769572,3249,2671,94
1734602860.5776942,3098,2548,75
1734602860.6972027,2722,2128,17
1734602860.818421,0,157,2208
1734602860.874791,0,646,3551
1734602860.9398267,0,359,3742
1734602860.9946961,0,651,3657
1734602861.058877,361,0,483
1734602861.1147096,208,0,282
1734602861.1778383,32,0,162
1734602861.2377691,184,77,266
1734602861.2900677,51,140,130
1734602861.3502584,0,103,44
1734602861.4199548,675,0,681
1734602861.4756525,1114,0,1105
1734602861.5376298,260,432,288
1734602861.5977366,0,194,68
1734602861.6562157,258,140,304
1734602861.711948,485,303,486
1734602861.7755663,106,182,177
1734602861.8364708,154,304,195
1734602861.8959548,139,293,62
1734602861.9568815,315,367,0
1734602862.0033166,2433,1966,0
1734602862.0776596,1584,1308,0
1734602862.135939,0,16,3764
1734602862.2580364,0,0,3882
1734602862.3712876,265,0,346
1734602862.557613,192,141,242
1734602862.61239,38,118,107
1734602862.6771302,145,0,197
1734602862.7332296,111,0,207
1734602862.795338,605,0,631
1734602862.857928,0,533,11
1734602862.9049485,234,488,267
1734602863.0341766,0,125,0
1734602863.1034358,0,148,0
1734602863.1550777,248,400,267
1734602863.218075,0,64,63
1734602863.275327,95,247,173
1734602863.3365078,0,66,102
1734602863.398092,0,108,49
